file,E_label,E_gupta,Fmax_gupta,E_sc,Fmax_sc,Delta_gupta,Delta_sc,E_gupta_aligned,Delta_gupta_aligned,E_sc_aligned,Delta_sc_aligned
659.xyz,-1552.324414,-1.794931988279591,0.14001397281609043,-4630.380891072485,105.90189243382149,-1550.5294820117203,3078.056477072485,-1549.8390769849952,-2.4853370150046885,-1549.6749419302691,-2.649472069730791
660.xyz,-1554.182184,-1.8664468520973638,0.13622858920570435,-4724.097590789474,92.41404443547735,-1552.3157371479026,3169.915406789474,-1551.2363940905163,-2.945789909483665,-1550.908645369373,-3.2735386306269447
661.xyz,-1551.606078,-1.7547360578290596,0.13803529672688938,-4608.318975180016,113.27142253410406,-1549.851341942171,3056.7128971800166,-1549.05369534274,-2.5523826572600683,-1549.384514913612,-2.2215630863879596
662.xyz,-1553.844198,-1.8616279762320602,0.13651291276618324,-4709.323462644696,113.12615700984199,-1551.982570023768,3155.479264644696,-1551.1422388713563,-2.7019591286436935,-1550.7141560973755,-3.130041902624498
663.xyz,-1552.234793,-1.8933318530211343,0.14608954556424925,-4772.506145006711,172.40210332281814,-1550.3414611469789,3220.2713520067114,-1551.7616956805252,-0.4730973194748458,-1551.5459042570656,-0.6888887429345232
664.xyz,-1552.621306,-1.9349131102086483,0.16730351077970604,-4800.1322982266665,150.72037359063447,-1550.6863928897913,3247.5109922266665,-1552.574144992954,-0.04716100704604287,-1551.9095798916067,-0.7117261083933499
665.xyz,-1553.471863,-1.9548843878844018,0.1640761564436627,-4843.336116605236,117.35780674990929,-1551.5169786121155,3289.8642536052366,-1552.9643604869882,-0.5075025130117865,-1552.478322703475,-0.9935402965249978
666.xyz,-1551.731636,-1.8697545253666732,0.1525105202504377,-4733.597402241159,193.9044477460549,-1549.8618814746333,3181.8657662411592,-1551.3010221718962,-0.43061382810378745,-1551.0337025907027,-0.6979334092973204
667.xyz,-1552.51333,-1.927978083324584,0.16610283613995033,-4849.198644773423,161.7146242218628,-1550.5853519166753,3296.6853147734237,-1552.4386426487554,-0.07468735124462,-1552.5554980754714,0.04216807547140888
668.xyz,-1552.37017,-1.9247710954130801,0.16086061812324073,-4729.187166695825,241.98527230053932,-1550.445398904587,3176.816996695825,-1552.3759818419423,0.0058118419424317835,-1550.9756454591993,-1.394524540800603
669.xyz,-1553.109806,-1.9614910897412885,0.15925747189317094,-4835.80837994454,185.7988415486489,-1551.1483149102587,3282.6985739445404,-1553.09344774274,-0.016358257259980746,-1552.3792262283002,-0.7305797716996949
670.xyz,-1552.308032,-1.8403349618118048,0.1381286123915315,-4659.062783674163,142.87496718711338,-1550.4676970381881,3106.7547516741633,-1550.7261981815027,-1.5818338184972163,-1550.0525155073324,-2.255516492667539
671.xyz,-1551.897453,-1.8306217696522276,0.13767513214024582,-4674.476704250564,106.52604363353652,-1550.0668312303478,3122.5792512505636,-1550.536413725108,-1.3610392748919367,-1550.2554271216188,-1.6420258783812187
672.xyz,-1552.177724,-1.8539794065292885,0.14837150705213528,-4674.966443408371,208.20789500190557,-1550.3237445934706,3122.7887194083705,-1550.9927947319436,-1.184929268056294,-1550.2618741357057,-1.9158498642941595
673.xyz,-1552.777499,-1.876866815122253,0.13595933631327325,-4729.814823761038,126.34933655925559,-1550.9006321848778,3177.037324761038,-1551.4399880260466,-1.3375109739533855,-1550.9839080493489,-1.7935909506511507
674.xyz,-1551.344422,-1.7823498515355523,0.14082843271680073,-4601.235579208478,209.46549647907761,-1549.5620721484643,3049.891157208478,-1549.5932366944894,-1.7511853055104893,-1549.2912678189425,-2.05315418105738
675.xyz,-1551.355813,-1.7838357940528193,0.14067444396228898,-4600.9557416901025,210.27358786026394,-1549.5719772059472,3049.5999286901024,-1549.6222702797659,-1.733542720234027,-1549.287583987674,-2.068229012325901
676.xyz,-1550.101748,-1.742509865692517,0.1402048907110789,-4592.184362289008,230.44495417581257,-1548.3592381343076,3042.0826142890082,-1548.8148097950962,-1.2869382049038904,-1549.172115976471,-0.9296320235289386
677.xyz,-1550.245202,-1.7676549255594183,0.14253066244985294,-4607.973066697047,188.65075872470644,-1548.4775470744407,3057.727864697047,-1549.306114964339,-0.9390870356610321,-1549.3799613123185,-0.8652406876815348
678.xyz,-1554.181389,-2.033150169288848,0.16216985339260398,-4942.268210594234,150.63681961396648,-1552.1482388307113,3388.0868215942337,-1554.4935826555723,0.31219365557217316,-1553.7806825279306,-0.40070647206948706
679.xyz,-1552.666983,-1.9977435183224344,0.18076652593993958,-4886.870215852051,167.67522191708107,-1550.6692394816776,3334.203232852051,-1553.8017779536763,1.1347949536761917,-1553.0514133919146,0.38443039191452044
680.xyz,-1553.788298,-2.023740550977565,0.17013560693133564,-4952.300435455194,121.82346922218245,-1551.7645574490223,3398.512137455194,-1554.3097296784306,0.5214316784306448,-1553.9127485348452,0.1244505348452094
681.xyz,-1553.899189,-2.016124815562951,0.1624092653576725,-4894.850781553781,204.55908685921963,-1551.883064184437,3340.9515925537817,-1554.160927082748,0.2617380827480247,-1553.1564709897807,-0.7427180102192779
682.xyz,-1550.464354,-1.8233965908316874,0.17230206086496508,-4695.902822132983,88.12171405355635,-1548.6409574091683,3145.438468132983,-1550.3952421501733,-0.06911184982664054,-1550.537484379269,0.07313037926905963
683.xyz,-1551.499398,-1.8731233774776508,0.13818802901597918,-4752.949714298129,110.24798416951512,-1549.6262746225223,3201.450316298129,-1551.3668456165528,-0.13255238344709142,-1551.2884598966193,-0.21093810338061303
684.xyz,-1551.89933,-1.8844235835548027,0.17335708237529707,-4741.0989494974865,138.9901414814775,-1550.0149064164452,3189.1996194974863,-1551.5876384756116,-0.31169152438837955,-1551.1324543038625,-0.7668756961375038
685.xyz,-1551.566523,-1.8706106714559485,0.1363546239384342,-4740.308719134089,155.63374309138376,-1549.695912328544,3188.742196134089,-1551.317750268847,-0.24877273115293974,-1551.122051569665,-0.44447143033494285
686.xyz,-1555.144979,-2.07276236037957,0.15996802728382647,-5005.105304868413,153.38643862715938,-1553.0722166396204,3449.9603258684137,-1555.2675587109454,0.12257971094550157,-1554.6078813040663,-0.5370976959336531
687.xyz,-1553.497374,-1.975347285400818,0.1675664138350389,-4850.36988693572,192.87889098988185,-1551.5220267145992,3296.8725129357204,-1553.3641816598436,-0.13319234015648362,-1552.5709165173075,-0.9264574826925127
688.xyz,-1554.73131,-2.059022632446725,0.16295819430071817,-4972.749543066899,162.80170271070364,-1552.6722873675533,3418.0182330668986,-1554.999100437506,0.2677904375061644,-1554.181944254107,-0.5493657458928283
689.xyz,-1554.230801,-1.9859364469497098,0.16619417311445936,-4933.700610033894,121.5136997236982,-1552.2448645530503,3379.4698090338943,-1553.5710815373725,-0.6597194626274359,-1553.6678970979265,-0.5629039020734581
690.xyz,-1555.519593,-2.0963784885811374,0.16548591807846294,-5032.721809135932,137.33459748133228,-1553.4232145114188,3477.202216135932,-1555.7289903370522,0.20939733705222352,-1554.9714299180673,-0.548163081932671
691.xyz,-1550.336562,-1.852330659616685,0.17100510616447215,-4675.198359030007,177.1651145986354,-1548.4842313403833,3124.861797030007,-1550.9605801384919,0.6240181384919197,-1550.264927114533,-0.07163488546689223
692.xyz,-1554.687024,-2.066456275342515,0.1652793300250821,-4974.591494020748,137.83025830395007,-1552.6205677246576,3419.904470020748,-1555.144345157556,0.4573211575559526,-1554.2061920267377,-0.48083197326241134
693.xyz,-1553.985349,-2.01240684954675,0.1577874137281731,-4959.884451403845,164.7651857613245,-1551.9729421504533,3405.8991024038446,-1554.0882823591921,0.10293335919209312,-1554.012585880658,0.027236880657937945
694.xyz,-1552.832429,-1.9245733378612049,0.15120945184648188,-4780.7162302063325,143.11916017263414,-1550.907855662139,3227.8838012063325,-1552.372117889818,-0.4603111101821469,-1551.6539832907565,-1.1784457092435332
695.xyz,-1550.306855,-1.8288579899108992,0.15606932181269056,-4701.200881099969,97.63315674774753,-1548.4779970100892,3150.894026099969,-1550.5019515242261,0.1950965242260736,-1550.6072289774877,0.30037397748765216
696.xyz,-1553.758535,-1.9781453912372877,0.16314716635704102,-4824.569671132361,232.63149152877875,-1551.7803896087626,3270.811136132361,-1553.4188533873646,-0.3396816126353315,-1552.2312778503212,-1.5272571496786895
697.xyz,-1551.85119,-1.9066647875038996,0.15642264738856096,-4736.898527094784,265.96402623549216,-1549.9445252124963,3185.047337094784,-1552.0222056839705,0.17101568397038136,-1551.0771591901896,-0.7740308098104833
698.xyz,-1551.406809,-1.8724183554257443,0.14303229945285767,-4720.633901637968,226.55935782603547,-1549.5343906445744,3169.227092637968,-1551.3530703071933,-0.05373869280674626,-1550.8630487443202,-0.5437602556798993
699.xyz,-1550.551727,-1.8473849923360715,0.17166280704192458,-4625.205518156287,223.3584410297425,-1548.7043420076639,3074.6537911562873,-1550.8639475628215,0.31222056282149424,-1549.6068123932214,-0.9449146067786387
700.xyz,-1553.479507,-1.9887697650018985,0.16444865206054834,-4941.102979454621,112.31687377120157,-1551.490737234998,3387.623472454621,-1553.6264412705573,0.14693427055726715,-1553.7653432162751,0.2858362162751291
701.xyz,-1553.442527,-2.0095433578333344,0.1591305579759067,-4903.381438735296,214.8200564375852,-1551.4329836421666,3349.9389117352957,-1554.032333067827,0.5898060678271122,-1553.268770090522,-0.1737569094780156
702.xyz,-1552.112417,-1.956757516047641,0.16269821536803225,-4838.484861395824,143.52124183380786,-1550.1556594839524,3286.3724443958235,-1553.0009592286146,0.8885422286145968,-1552.414459910036,0.3020429100358797
703.xyz,-1552.735003,-1.984794736803681,0.14498603304183688,-4898.649358900033,131.13849363603137,-1550.7502082631963,3345.914355900033,-1553.5487738515092,0.8137708515091617,-1553.206476143077,0.4714731430769916
704.xyz,-1552.797933,-1.9080242721787866,0.16364942942831862,-4787.316226209557,132.5745936797845,-1550.8899087278212,3234.5182932095568,-1552.0487684303635,-0.7491645696366049,-1551.7408668215662,-1.0570661784338427
705.xyz,-1553.88473,-2.016215572831396,0.16155289845279305,-4963.679333082448,149.61116710309082,-1551.8685144271685,3409.794603082448,-1554.1627003740175,0.2779703740175137,-1554.0625423835227,0.17781238352267792
706.xyz,-1555.569022,-2.0810556201514516,0.16345715987426956,-4989.896982755655,136.5529151614915,-1553.4879663798486,3434.327960755655,-1555.4295993430762,-0.13942265692367073,-1554.4076762248203,-1.1613457751795977
707.xyz,-1554.357546,-2.061805283705658,0.17055995808075267,-4987.417380722828,143.8293672122308,-1552.2957407162944,3433.059834722828,-1555.0534702005907,0.6959242005907527,-1554.3750342990509,0.017488299050910427
708.xyz,-1554.514285,-2.0165890239886846,0.16296038111676675,-4954.510054680577,137.13539670515908,-1552.4976959760113,3399.995769680577,-1554.1699971744629,-0.34428782553709425,-1553.9418363585276,-0.5724486414724197
709.xyz,-1555.114359,-2.0761192319129833,0.15832668401549624,-5038.074562206584,144.59616100699776,-1553.038239768087,3482.960203206584,-1555.333148069077,0.21878906907704732,-1555.0418945192737,-0.07246448072623934
710.xyz,-1553.719385,-2.0244197053555997,0.1598560817027642,-4996.4863162569745,138.49802019653447,-1551.6949652946446,3442.766931256974,-1554.3229995635852,0.6036145635850971,-1554.494419392543,0.7750343925429206
711.xyz,-1551.003084,-1.8222285355744854,0.16807331008583803,-4705.275084838819,119.53805301566926,-1549.1808554644253,3154.2720008388187,-1550.3724197115368,-0.6306642884630946,-1550.6608625260378,-0.34222147396212677
712.xyz,-1551.950672,-1.87592992871451,0.16639984637120261,-4753.797254116033,156.1904992010776,-1550.0747420712855,3201.8465821160335,-1551.4216823573565,-0.5289896426434098,-1551.2996170627516,-0.6510549372483183
713.xyz,-1553.830173,-2.0553610697676277,0.16943751031693638,-4968.906300202146,145.62310752201844,-1551.7748119302323,3415.0761272021455,-1554.9275577694325,1.0973847694324377,-1554.1313511159165,0.3011781159164002
714.xyz,-1552.155126,-1.9743742726850528,0.14871325525065474,-4861.1078286485335,162.1054038668356,-1550.180751727315,3308.9527026485334,-1553.345170125191,1.1900441251909797,-1552.7122727073995,0.5571467073993972
715.xyz,-1553.448611,-1.9984175025557782,0.15561115377478152,-4918.542710911319,185.12431243953753,-1551.4501934974442,3365.094099911319,-1553.8149468202282,0.366335820228187,-1553.4683557959643,0.019744795964243167
716.xyz,-1551.364619,-1.9183260350660456,0.1558630974762327,-4858.176282426442,99.78609013627666,-1549.446292964934,3306.8116634264425,-1552.2500528729383,0.8854338729383926,-1552.6736813072862,1.30906230728624
717.xyz,-1550.456529,-1.77406568379214,0.14047764869865567,-4556.605226928607,197.19458224062134,-1548.682463316208,3006.1486979286074,-1549.4313737100003,-1.0251552899997023,-1548.7037458590105,-1.7527831409895498
718.xyz,-1553.899607,-2.0018471984119355,0.1575614642866606,-4907.9951284855015,162.90285470613705,-1551.897759801588,3354.095521485501,-1553.8819590807668,-0.017647919233240827,-1553.329505529659,-0.5701014703411147
719.xyz,-1555.181779,-2.0911960050309846,0.16011948628221395,-5041.545116897963,184.81481809688256,-1553.090582994969,3486.3633378979634,-1555.6277306474278,0.4459516474278189,-1555.0875815235245,-0.09419747647552867
720.xyz,-1553.477833,-1.9303773167425766,0.1621268364954366,-4879.306359300958,119.18344108058669,-1551.5474556832573,3325.8285263009584,-1552.4855208740098,-0.9923121259901109,-1552.951841428026,-0.5259915719739183
721.xyz,-1554.468774,-2.044695892252885,0.17050031687888348,-4898.772828587635,220.81500340085498,-1552.4240781077472,3344.3040545876347,-1554.7191726285093,0.25039862850940153,-1553.2081015201836,-1.2606724798163214
722.xyz,-1555.433279,-2.1416342276090137,0.1653120201626464,-5051.702211188292,149.6084550819809,-1553.291644772391,3496.2689321882917,-1556.6132347429113,1.179955742911261,-1555.2212913339972,-0.21198766600286945
723.xyz,-1553.683823,-1.9502390967977932,0.1666691262928946,-4844.377054676783,138.83949596475944,-1551.7335839032023,3290.6932316767825,-1552.8735969121321,-0.8102260878679317,-1552.492025798896,-1.1917972011040092
724.xyz,-1552.559464,-1.9373352720029287,0.15667757217540165,-4825.149031029707,148.28993868889577,-1550.622128727997,3272.589567029707,-1552.6214712119636,0.062007211963646114,-1552.238904647893,-0.32055935210701136
725.xyz,-1551.657535,-1.8494943298769253,0.13653166259616686,-4700.724574865491,174.037776353487,-1549.808040670123,3149.067039865491,-1550.9051615604412,-0.7523734395588235,-1550.6009587968122,-1.0565762031878876
726.xyz,-1553.169269,-1.888545411337514,0.16225151593324685,-4792.601758351062,155.42582763290181,-1551.2807235886626,3239.432489351062,-1551.6681741874809,-1.5010948125191135,-1551.810446514408,-1.3588224855918725
727.xyz,-1555.309712,-2.09589754985199,0.17315466756022893,-5035.763716514046,180.0180534636385,-1553.213814450148,3480.4540045140457,-1555.7195933547036,0.40988135470365705,-1555.011474132227,-0.29823786777296846
728.xyz,-1552.903865,-2.0655970425818957,0.1644467390872282,-4983.510693311315,115.8822736568596,-1550.838267957418,3430.6068283113145,-1555.1275567506439,2.223691750643866,-1554.3236059654705,1.4197409654705098
729.xyz,-1555.438576,-2.1436263019567616,0.16461080374701179,-5050.156827554463,150.2796921129191,-1553.2949496980432,3494.718251554463,-1556.65215755438,1.2135815543799708,-1555.200947626744,-0.2376283732560296
730.xyz,-1554.089651,-2.0852182854997223,0.16093482025622874,-5017.168505248304,126.20484967138371,-1552.0044327145004,3463.078854248304,-1555.51093297339,1.4212819733900233,-1554.7666834368795,0.6770324368794718
731.xyz,-1554.685882,-2.115062122142483,0.16059848092130935,-4998.29338575652,154.961459485251,-1552.5708198778575,3443.6075037565206,-1556.0940467655323,1.4081647655323195,-1554.5182079794547,-0.16767402054529157
732.xyz,-1555.23295,-2.1295270734793235,0.15451101205557863,-5052.471053191434,124.7551964749499,-1553.1034229265208,3497.238103191434,-1556.3766750592113,1.1437250592111923,-1555.2314125079852,-0.0015374920149042737
733.xyz,-1554.18361,-1.9605720153324462,0.16191524465912666,-4952.741499832036,87.17318328178169,-1552.2230379846676,3398.5578898320364,-1553.0754900997526,-1.1081199002474023,-1553.9185547853876,-0.2650552146124028
734.xyz,-1552.52874,-1.9600029437290043,0.15548782495340333,-4821.194480492385,142.64577262056847,-1550.568737056271,3268.6657404923853,-1553.0643711037385,0.535631103738524,-1552.1868462355424,-0.341893764457609
735.xyz,-1555.485703,-2.052843841132043,0.16766707188221577,-5026.709141940183,99.92156758091724,-1553.432859158868,3471.223438940183,-1554.8783740551214,-0.6073289448786454,-1554.8922780889911,-0.593424911008924
736.xyz,-1552.69284,-1.9315104062223505,0.16887762805101758,-4960.452522164718,55.81406783392527,-1550.7613295937776,3407.7596821647185,-1552.5076601220997,-0.185179877900282,-1554.020064066013,1.3272240660130592
